-88.186146	38.076863	03/02/1982	150 COMMERCE DRIVE
-97.538814	25.968336	10/05/1982	3500 W ALTON GLOOR BLVD
-94.016113	30.143463	03/01/1983	1350 NORTH MAIN
-97.176606	27.92463	11/02/1982	2501 WEST WHEELER
-83.833218	33.599281	11/29/1983	9218 HWY 278 NE
-89.085665	39.389765	11/29/1983	10 WEST SECOND
-100.483477	28.700617	08/17/1982	496 SOUTH BIBB ST.
-95.232976	29.409478	10/05/1982	400 SOUTH BYPASS 35
-97.735385	28.391192	08/31/1982	2201 NORTH SAINT MARY
-97.630858	27.853599	10/05/1982	3829 US HWY 77
-98.164182	29.151735	11/16/1982	534 10TH STREET
-89.011575	35.265482	11/16/1982	1604 WEST MARKET ST.
-97.08993	33.228239	11/16/1982	1515 SOUTH LOOP 288
-94.042591	33.460491	11/16/1982	133 ARKANSAS BLVD
-93.157503	30.158227	11/02/1982	3415 US 14
-97.440219	27.74147	10/05/1982	1821 SOUTH PADRE ISLAND DR
-96.82203	32.591803	10/05/1982	150 NORTH BECKLEY
-95.820382	36.060865	04/29/1986	2301 WEST KENOSHA ST
-96.921694	30.180111	04/05/1983	US HWY 290/2374 E AUSTIN
-96.650283	28.984983	11/02/1982	1002 NORTH WELLS
-97.691933	30.540148	11/30/1982	2701 SOUTH IH-35
-97.705979	31.433179	07/01/1983	2805 SO. HWY 36
-85.203953	35.23384	11/16/1982	9334 DAYTON PIKE
-99.093112	28.898901	03/06/1984	819 N OAK STREET
-99.334036	34.665383	09/21/1982	2500 NORTH MAIN
-90.824102	39.60442	11/30/1982	US 36 & 151 SHETLAND DRIVE
-88.334949	39.476713	11/02/1982	101 DETTRO DRIVE
-95.659639	29.1498	07/17/1984	301 N COLUMBIA DR
-86.418075	32.460489	10/05/1982	1903 COBBS FORD RD
-95.260463	38.924551	02/01/1983	3300 IOWA STREET
-90.945194	30.086295	08/02/1983	37000 HWY 3089
-94.879553	39.087077	10/04/1983	12801 KANSAS AVENUE
-88.975299	40.148567	03/01/1983	10 CLINTON PLAZA HWY 54 WEST
-84.592851	30.557574	11/16/1982	1940 PAT THOMAS PKWY
-90.491604	30.502339	08/02/1983	2799 WEST THOMAS STREET
-97.28379	27.668997	03/29/1983	10241 SOUTH PADRE ISLAND DRIVE
-88.687963	37.076278	03/01/1983	5130 HINKLEVILLE ROAD
-87.495984	38.667744	10/18/1983	650 KIMMEL RD
-84.174401	38.013307	04/05/1983	2000 PARIS BYPASS
-84.760821	33.395714	10/05/1982	1025 BULLSBORO DR
-88.43677	33.528639	08/02/1983	1913 HWY 45 NORTH
-85.276062	38.189188	03/01/1983	500 TAYLORSVILLE RD
-92.106343	31.674041	08/02/1983	2426 EAST OAK STREET
-97.907266	36.381571	07/01/1983	5505 W OWEN K. GARRIOTT RD
-106.439181	31.89846	08/02/1984	4530 WOODROW BEAN TRANSMTN DR.
-89.14864	31.709182	05/14/1985	1621 HWY 15 NORTH
-90.31335	29.446818	07/01/1983	16759 HWY 3235
-96.540284	29.694746	08/02/1983	2103 MILAM STREET
-94.831348	29.263653	08/02/1983	6702 SEAWALL BLVD
-93.285729	30.864985	11/01/1983	1125 NORTH PINE
-88.573152	38.650807	04/05/1983	US HWY 50 & HWY 1
-84.899215	38.022265	08/02/1983	224 WEST PARK SHOP CTR
-99.168143	30.060845	04/05/1983	1216 JUNCTION HWY
-83.847351	34.292711	08/16/1983	400 SHALLOWFORD ROAD
-80.388897	33.956907	07/04/1981	1283 BROAD ST
-106.341143	31.750407	08/02/1984	10727 GATEWAY BLVD WEST
-101.471059	32.229209	08/16/1983	201 WEST MARCY
-81.715023	33.51502	07/04/1981	2035 WHISKEY ROAD
-84.08839	35.039986	08/16/1983	2330 HIGHWAY 19
-96.129007	32.330886	10/04/1983	1200 WEST MAIN
-97.743945	35.391724	08/02/1983	951 EAST STATE HWY 152
-84.464221	34.257931	11/01/1983	1550 RIVERSTONE PWKY
-84.841483	37.745066	11/01/1983	900 SOUTH COLLEGE
-83.804245	34.002518	02/01/1984	440 ATLANTA HWY N.W.
-93.184715	30.231258	03/20/1984	2500 N. MARTIN LUTHER KING HWY
-95.063361	29.893088	03/20/1984	14215 FM 2100
-94.79262	32.012645	11/29/1983	423 W LOOP 436
-97.856529	28.826352	08/16/1983	337 N SUNSET
-85.542865	38.299554	05/24/1983	3706 DIANN MARIE ROAD
-95.433791	29.194918	05/03/1983	1801 N VELASCO
-82.531243	27.447422	05/17/1983	2911 53RD AVENUE EAST
-95.034303	29.403463	07/01/1983	6410 I-45
-92.157314	33.058821	07/01/1983	2730 NORTHWEST AVE
-92.075017	30.187424	03/05/1985	3142 AMBASSADOR CAFFERY PKWY
-90.910032	30.234462	07/01/1983	308 N AIRLINE HWY
-91.814929	29.982547	05/17/1983	1205 E ADMIRAL DOYLE
-92.006586	30.219494	05/17/1983	1229 NE EVANGELINE THRUWAY
-99.779479	32.409405	05/03/1983	4350 SOUTHWEST DR
-99.698151	32.478166	05/03/1983	1650 STATE HWY 351
-102.334183	31.893937	06/07/1983	4210 JOHN BEN SHEPHERD PKWY
-82.339114	29.676986	05/17/1983	2649 NW 13TH STREET
-92.452948	31.277148	05/19/1983	2050 NORTH MALL BLVD
-91.268275	29.681437	05/17/1983	973 HWY 90 EAST
-90.082389	30.443048	10/04/1983	880 N HWY 190
-90.751615	29.610503	05/17/1983	1633 MARTIN LUTHER KING BLVD
-92.070439	30.518942	06/07/1983	1629 EAST CRESSWELL LANE
-97.39406	35.464057	07/01/1983	7500 EAST RENO
-83.89083	36.871607	11/15/1983	240 MANCHESTER SQUARE
-95.759419	29.480238	10/04/1983	5330 FM1640
-82.55324	28.18167	10/04/1983	2602 JIM REDMAN PARKWAY
-83.993228	33.97314	10/18/1983	630 COLLINS HILL RD
-103.161193	32.740598	10/16/1983	3800 LOVINGTON HWY
-87.699188	38.727794	02/01/1984	2610 WEST HAVEN ROAD
-81.65351	29.63082	10/23/1984	1024 SO. STATE ROAD #19
-82.851271	37.119542	10/16/1984	350 WHITESBURG PLAZA
-89.746259	30.281329	05/17/1983	39142 NATCHEZ DRIVE
-99.504215	27.553054	06/07/1983	5610 SAN BERNARDO AVE
-82.959954	32.54338	07/01/1983	2101 VETERANS BLVD
-82.333624	31.20355	07/01/1983	2425 MEMORIAL DRIVE
-96.217062	38.425862	06/07/1983	2301 INDUSTRIAL ROAD
-97.612864	38.785894	06/07/1983	2900 SOUTH 9TH ST
-91.0861	41.392696	07/01/1983	3003 NORTH HWY 61
-94.814994	39.802308	07/01/1983	4201 N BELT HIGHWAY
-98.816396	32.401764	10/04/1983	1410 E. MAIN ST.
-86.523268	33.557955	11/01/1983	8551 WHITFIELD AVE
-81.281504	28.913389	10/18/1983	2400 VETERANS MEMORIAL PRKWY
-97.622242	35.464166	11/01/1983	6100 WEST RENO AVE
-96.506518	32.069187	10/18/1983	3801 WEST HWY 31
-87.305445	38.051493	03/06/1984	1115 AMERICAN WAY
-96.687323	30.531067	04/03/1984	475 STATE HIGHWAY 36 N
-85.95489	36.262909	05/01/1984	59 DIXON SPRINGS HIGHWAY
-85.302253	37.096866	11/29/1984	809 JAMESTOWN STREET
-84.536161	38.231379	04/03/1984	112 OSBORNE WAY
-94.866577	32.391981	06/05/1984	1201 STONE STREET
-94.362485	38.931145	04/03/1984	1000 NE SAM WALTON LANE
-78.983347	33.644416	06/29/1984	2751 BEAVER RUN BLVD
-84.481259	34.087324	05/22/1984	12182 HWY 92
-95.886698	36.159688	10/04/1983	207 S MEMORIAL DRIVE
-94.757144	38.919328	08/02/1984	13600 S. ALDEN ST.
-83.570793	35.839894	10/18/1983	1414 PARKWAY
-81.325172	29.881176	11/29/1983	2355 US HWY #1SOUTH
-81.832692	27.902644	11/29/1983	1050 VAN FLEET DRIVE
-92.912278	42.013131	10/04/1983	2802 S CENTER STREET
-81.02436	29.115246	11/29/1983	1590 DUNLAWTON AVE
-84.486699	36.534016	05/22/1984	19740 ALBERTA STREET
-84.596609	38.732567	10/16/1984	20 FERGUSON BLVD.
-80.961787	34.94168	02/01/1984	2377 DAVE LYLE BLVD.
-79.08906	33.859839	06/02/1988	2709-A CHURCH STREET
-85.79877	36.178932	05/22/1984	202 SAM WALTON DRIVE
-84.218859	31.62256	03/06/1984	2825 LEDO ROAD
-85.667819	38.089533	02/01/1984	11901 STANDIFORD PLAZA ROAD
-97.394131	32.679435	08/31/1984	6300 OAKMONT BLVD (HULEN)
-84.297613	38.389095	09/18/1984	US 27 SOUTH
-97.500756	37.604015	08/02/1984	2020 NORTH SE BLVD
-82.877349	31.527836	10/16/1984	1450 SOUTHEAST BOWENS MILL RD
-84.439328	33.48031	04/17/1984	125 PAVILLION PARKWAY
-97.759918	26.223224	10/02/1984	1801 WEST LINCOLN AVE
-89.02751	37.787277	10/16/1984	1713 SOUTH PARK AVENUE
-95.534165	29.96808	09/18/1984	7075 FM 1960 RD WEST
-99.085918	40.669404	10/16/1984	5411 N. SECOND AVENUE
-82.516054	36.509681	08/31/1984	3200 FT HENRY DRIVE
-100.966337	35.544869	07/17/1984	2801 NO. CHARLES ST.
-100.511042	31.428215	08/31/1984	5501 SHERWOOD WAY
-95.451852	30.126704	04/03/1984	610 SAWDUST ROAD
-89.59527	40.541464	10/08/1985	3320 VETERANS DRIVE
-85.440708	31.264171	11/15/1983	4310 MONTGOMERY HWY
-81.121658	31.998215	11/25/1983	1955 E. MONTGOMERY CROSSROADS
-81.009469	32.043349	11/25/1983	4725 EAST HWY 80
-99.093809	35.015646	06/29/1984	923 WEST 11 STREET (HWY 9)
-102.145789	32.029465	06/29/1984	4517 NORTH MIDLAND DRIVE
-91.392187	39.7228	09/18/1984	3650 STAR DUST DRIVE
-98.233022	32.206039	04/03/1984	2765 W WASHINGTON
-104.554009	33.62722	04/03/1984	"4500 ""A"" NORTH MAIN"
-88.160688	39.485147	02/04/1984	2250 LINCOLN AVENUE
-81.113508	29.25763	04/03/1984	1521 W GRANADA BLVD
-85.028376	33.066495	05/22/1984	803 NEW FRANKLIN RD
-84.790607	34.203382	11/13/1984	101 MARKET PLACE BLVD
-80.930858	33.553351	08/31/1984	2795 NORTH ROAD
-87.423001	39.102934	11/12/1985	757 WEST WOLF STREET
-84.758296	33.892429	08/02/1984	4166 JIMMY LEE SMITH PKWY
-85.046286	35.460147	10/16/1984	3034 RHEA COUNTY HWY
-82.400393	36.467699	11/13/1984	220 CENTURY BLVD
-79.756106	33.877233	07/04/1981	230 KELLEY STREET
-97.536521	35.521948	11/13/1984	7800 N.W. EXPRESSWAY
-81.898675	26.681991	08/21/1984	545 PINE ISLAND RD
-81.590175	34.28268	07/04/1981	2812 MAIN ST
-79.288983	33.387651	07/04/1981	1310 NORTH FRASER
-102.805355	32.671912	10/02/1984	2000 HOBBS HIGHWAY
-79.369733	34.435917	07/04/1981	536 RADFORD BLVD
-80.123561	32.923752	07/04/1981	9880 DORCHESTER ROAD
-81.634898	34.707343	07/04/1981	441 N DUNCAN BYPASS/SUITE A
-79.823448	34.187924	03/01/1982	2530 DAVID H MCLEOD BLVD
-82.602127	34.813032	07/04/1981	1023 SOUTH PENDELTON STREET
-79.854014	32.813224	07/13/1982	1481 US HWY 17 NORTH
-89.926293	41.222206	10/23/1984	730 TENNEY ST
-80.647433	34.249183	07/04/1981	2240 WEST DEKALB ST.
-81.257133	31.997565	07/04/1981	6000 OGEECHEE ROAD
-89.473361	41.394746	03/05/1985	2111 CLAUDE BAILEY PKWY
-99.718408	40.873227	02/05/1985	200 FRONTIER STREET
-82.027465	34.960603	07/04/1981	165 WALTON DRIVE
-81.480436	31.214688	07/04/1981	150 ALTAMA CONNECTOR
-82.281086	34.820794	07/04/1981	1451 WOODRUFF ROAD
-82.457108	34.85575	07/04/1981	6134 WHITE HORSE ROAD
-79.909697	34.693166	07/04/1981	801 CHESTERFIELD HWY
-78.790067	33.764983	07/04/1981	10820 N. KINGS HWY
-82.649407	34.499762	07/04/1981	651 HWY 28 BYPASS
-97.443413	42.023651	08/02/1984	2400 PASEWALK AVE
-91.265282	42.103519	10/16/1984	102 CHAMBER DRIVE
-92.727286	41.733175	02/05/1985	208 WEST STREET SOUTH
-90.57835	38.778301	11/29/1984	1661 JUNGERMAN RD
-94.164167	30.12181	06/29/1984	3175 CHENEY HWY
-87.470671	36.831327	07/04/1981	1941 NEELEY ROAD
-87.474035	37.326283	04/28/1987	4145 NORTH DOWLEN ROAD
-86.455623	35.513778	07/04/1981	3101 EAST KANSAS AVE
-85.500953	36.144455	07/04/1981	300 CLINIC DRIVE
-85.228016	34.274618	07/04/1981	1756  EAST CENTER ST
-87.694946	34.745215	07/04/1981	1880 NORTH MAIN ST
-86.968498	34.789771	07/04/1981	768 SOUTH JEFFERSON AVE
-87.000151	34.557584	07/04/1981	2510 REDMOND CIRCLE
-84.626852	35.452684	07/04/1981	7044 CHARLOTTE PIKE
-99.317811	38.898261	10/30/1984	517 WEST AVALON AVE
-85.371455	37.346188	07/04/1981	1011 U.S. HWY 72 EAST
-81.437188	27.466829	11/29/1984	2800 SPRING AVN. S.W
-86.239488	35.39175	07/04/1981	1815 DECATUR PIKE
-85.774544	35.680512	07/04/1981	4301 VINE STREET
-84.923698	34.770894	07/04/1981	725 CAMPBELLSVILLE BYPASS
-86.83404	34.15151	07/04/1981	3525 US HWY 27 NORTH
-86.29456	36.191873	07/04/1981	2111 NORTH JACKSON STREET
-84.137882	35.798514	07/04/1981	915 NO. CHANCERY ST, SUITE 100
-87.290151	36.592302	06/02/1987	2545 E WALNUT AVE
-86.46892	36.377775	08/12/1981	626 OLIVE STREET SW
-89.077604	36.412606	07/04/1981	615 S CUMBERLAND ST
-84.684002	35.867889	07/04/1981	1030 HUNTERS CROSSING DRIVE
-89.395806	36.063421	07/04/1981	3050 WILMA RUDOLPH BLVD
-83.209443	35.942189	07/04/1981	1112 NASHVILLE PIKE
-82.76181	36.185767	07/04/1981	1601 W REELFOOT AVE
-86.292442	34.359465	07/04/1981	1102 NO. GATEWAY AVE
-86.427338	35.846252	07/04/1981	2650 LAKE ROAD
-87.330182	35.2414	07/04/1981	1075 COSBY HWY
-88.407925	35.656506	07/04/1981	3755 E ANDREW JOHNSON HWY
-83.257458	36.216156	07/04/1981	11697 U.S. HWY 431
-83.263577	31.713502	02/05/1985	2000 OLD FORT PARKWAY
-85.038579	35.982151	07/04/1981	2130 NO.LOCUST AVE
-86.71378	36.049308	07/04/1981	547 WEST CHURCH ST.
-84.518445	37.131938	07/04/1981	475 SO. DAVY CROCKETT PKWY
-82.225994	36.380523	07/04/1981	120 BENJAMIN H HILL DR. SW
-85.758957	34.438506	07/04/1981	2542 NORTH MAIN STREET
-84.772962	37.613944	07/04/1981	5520 NOLENSVILLE PIKE
-83.378637	37.554735	07/16/1985	177 WASHINGTON DRIVE
-87.569792	37.87191	07/04/1981	1001 OVER MOUNTAIN AVENUE
-86.686504	36.306389	07/04/1981	2001 GLENN BLDV SW
-82.652656	37.635654	09/10/1985	100 WALTON AVE
-82.156669	29.172714	10/16/1984	1589 KENTUCKY / HWY 15 SOUTH
-84.857362	35.19438	07/04/1981	2480 US HWY 41 NORTH
-89.571109	34.361253	07/04/1981	2232 GALLATIN PIKE NORTH
-87.010711	32.431475	07/04/1981	477 VILLAGE DRIVE
-87.124443	37.719909	07/04/1981	2600 SW 19TH AVE
-84.209341	37.988757	07/04/1981	4495 KEITH ST N.W.
-95.625259	30.070881	10/16/1984	2530 WEST JACKSON AVENUE
-81.676332	28.82107	09/18/1984	1501 HWY 14 EAST
-82.183832	28.20918	08/31/1984	5031 FREDERICA STREET
-90.570869	34.192355	07/04/1981	1859 BYPASS RD
-90.891844	32.306432	05/14/1985	27650 TOMBALL PKWY
-85.885464	37.731244	07/04/1981	17030 US HWY 441
-86.610512	36.208968	07/04/1981	7631 GALL BOULEVARD
-85.933994	37.022278	07/04/1981	1000 SO. STATE STREET
-86.00753	34.671991	07/04/1981	2150 IOWA BLVD
-82.187565	28.341526	10/23/1984	100 WAL-MART DRIVE
-90.148769	35.506313	07/04/1981	4424 LEBANON PIKE
-87.516711	33.16847	07/04/1981	2345 HAPPY VALLEY ROAD
-90.230223	33.529739	07/04/1981	24833 JOHNT REIDPRKW
-81.821183	28.056651	11/13/1984	12650 HWY 301 SOUTH
-84.274684	37.733307	07/04/1981	602 SHELIA STREET
-84.900117	38.159391	07/04/1981	1501 SKYLAND BLVD E
-82.141655	27.014357	01/22/1985	2302 HWY 82 WEST
-85.073298	33.561112	07/04/1981	2120 US HWY 92 WEST
-85.947451	31.780796	07/04/1981	820 EASTERN BYPASS
-83.467489	36.127334	11/13/1984	301 LEONARDWOOD DRIVE
-81.636881	28.060048	10/16/1984	19100 MURDOCK CIRCLE
-85.971831	32.934204	07/04/1981	1735 SOUTH PARK STREET
-85.228152	34.043932	07/04/1981	1420 US 231 SOUTH
-80.723944	32.209078	01/22/1985	630 EAST BROADWAY
-85.458379	37.825448	07/04/1981	36205 US HIGHWAY 27
-86.344988	33.256696	07/04/1981	2643 HWY 280 WEST
-87.823794	32.503315	07/04/1981	109 DAVIS ROAD
-85.156651	32.787582	07/04/1981	25 PEMBROKE DRIVE
-85.86491	31.33345	07/04/1981	3795 E. JOHN ROWAN BLVD
-86.100605	35.218471	07/04/1981	41301 U.S. HWY 280
-86.756304	36.982378	07/04/1981	969 US HWY 80 WEST
-86.77713	35.451803	07/04/1981	3501 20TH AV
-88.115125	36.063932	07/04/1981	600 BOLL WEEVIL CIRCLE
-83.701883	36.609598	07/04/1981	2675 DECHERD BLVD
-85.637269	31.436409	07/04/1981	120 SAM WALTON DRIVE
-84.28293	35.830661	07/04/1981	1334 NO. ELLINGTON PARKWAY
-82.599458	36.555527	08/31/1984	190 HWY 641 NORTH
-97.506789	35.392054	08/31/1984	US HWY 441 HWY 25E
-95.160827	29.999025	10/16/1984	1537 HWY 231 SOUTH
-84.195875	33.525234	10/02/1984	911 HWY 321 NORTH
-97.367657	31.074282	05/22/1984	2500 W STONE DRIVE
-90.167758	38.555376	02/05/1985	100 EAST I-240 SERVICE ROAD
-93.014482	41.697338	02/05/1985	6626 FM 1960 EAST
-91.899273	42.450635	10/02/1984	5600 N. HENRY BLVD.
-92.900837	41.397245	10/16/1984	3401 S. 31ST STREET
-95.162848	29.6496	03/20/1984	1511 CAMP JACKSON ROAD
-92.438952	42.485104	06/05/1984	300 EAST 31ST STREET SOUTH
-81.755819	32.434062	04/03/1984	3015 GRAND AVE
-101.920175	35.161416	05/01/1984	302 ENTERPRISE DRIVE SW
-85.314675	34.519829	04/17/1984	403 EAST OSKALOOSA
-98.513495	28.939655	10/02/1984	5200 FAIRMONT PKWY.
-84.211337	32.071174	11/13/1984	525 BRANDILYNN BLVD
-81.81595	27.569388	10/16/1984	730 NORTHSIDE DRIVE EAST
-86.438313	37.760211	02/05/1985	4610 SOUTH COULTER
-91.0278	29.944816	04/30/1985	13427 HWY 27
-86.700028	33.587473	11/13/1984	2151 WEST OAKLAWN
-86.917763	33.467986	11/13/1984	1711 E LAMAR STREET
-87.002726	33.36711	11/13/1984	9248 PARKWAY EAST
-98.355244	29.590106	11/29/1984	16503 NACOGDOCHES ROAD
-87.625678	34.836123	11/13/1984	7100 AARON ARONOV DRIVE
-82.65833	30.181999	01/22/1985	2767 W US HWY 90
-95.718906	29.787293	10/23/1984	1313 FRY ROAD
-82.398849	27.049892	06/04/1985	4150 S TAMIAMI TRAIL
-98.785795	38.361799	04/30/1985	3503 TENTH STREET
-80.669938	28.357318	05/21/1985	1500 E MERRITT ISLAND CSWY
-95.644052	29.766322	10/22/1985	3506 S. HWY 6 SOUTH
-92.415191	30.494909	08/30/1985	1960 W. LAUREL STREET
-97.335275	41.438394	04/30/1985	818 EAST 23RD ST.
-90.38243	40.973143	10/01/1985	2031 NATIONAL BLVD
-96.445008	41.451308	06/04/1985	3010 E  23RD AVE N
-93.766695	30.093007	07/02/1985	3115 EDGAR BROWN DR
-82.030143	26.897965	05/21/1985	3811 TAMIAMI TRAIL
-81.957075	27.999994	04/30/1985	3501 S FLORIDA AVE
-83.738719	33.791765	05/21/1985	2050 WEST SPRING ST
-98.284862	30.528091	07/16/1985	2700 HIGHWAY 281 NORTH
-99.755926	29.229993	08/20/1985	3100 EAST MAIN
-92.464337	39.752124	07/02/1985	705 EAST BRIGGS DRIVE
-91.539256	40.964528	04/30/1985	1045 NO. GRAND AVENUE
-88.632646	31.685818	06/04/1985	1350 AZALEA DRIVE
-88.726171	41.951901	12/31/1985	2300 SYCAMORE ROAD
-84.411854	33.578944	07/30/1985	7050 HIGHWAY 85
-92.463168	35.597905	09/10/1985	1966 HWY 65 SOUTH
-96.596584	32.790225	10/29/1985	200 U.S. HWY 80 EAST
-100.642146	40.199023	07/16/1985	1902 WEST B
-98.040833	27.767767	07/16/1985	2701 EAST MAIN
-90.727977	41.197614	07/02/1985	1500 SE 5TH STREET
-101.919464	34.970475	10/01/1985	1701 NORTH 23RD ST
-97.888	38.072269	07/16/1985	1905 E 17TH STREET
-81.391125	33.240378	05/14/1985	11391 DUNBARTON BLVD
-89.128426	41.358221	04/01/1986	1650 38TH STREET
-91.159164	40.812974	09/10/1985	324 WEST AGENCY ROAD
-88.054678	38.731919	08/30/1985	1608 IL HWY #1
-100.796101	37.068206	07/02/1985	250 EAST TUCKER ROAD
-81.896965	28.843305	09/10/1985	2501 N CITRUS BLVD
-94.873872	40.330534	10/08/1985	1605 S MAIN ST
-89.662927	42.603531	07/16/1985	424 WEST 8TH STREET
-89.86413	30.789718	08/30/1985	218 CUMBERLAND
-98.082921	32.813761	08/30/1985	601 NO. FM 1821
-90.440171	38.508079	09/02/1983	653 GRAVOIS BLUFFS BLVD
-106.75364	32.300289	08/30/1985	571 S. WALTON BLVD.
-97.249918	32.840649	10/29/1985	6401 NE LOOP 820
-95.45712	29.047464	11/12/1985	121 HWY 332 WEST
-85.831604	33.600442	08/30/1985	92 PLAZA LANE
-93.262574	43.148346	06/04/1985	4151 FOURTH STREET SW
-81.84722	27.210839	07/16/1985	2725 SOUTHEAST HWY 70
-101.973451	35.842866	07/16/1985	2003 SOUTH DUMAS AVENUE
-98.982824	31.728623	10/08/1985	401 W COMMERCE
-80.829876	27.221784	07/16/1985	2101 SOUTH PARROT AVE
-92.620587	38.148015	08/30/1985	4252 HWY 54
-90.46472	31.578971	10/08/1985	960 BROOKWAY BLVD
-81.46003	28.303964	10/08/1985	4444 WEST VINE
-85.805595	30.177957	12/31/1985	10270 FRONT BEACH RD
-81.940701	26.622066	07/30/1985	1619 DEL PRADO BLVD
-92.740711	38.957415	08/30/1985	1920 MAIN STREET
-103.196483	34.43615	10/16/1985	3728 N PRINCE STREET
-101.794377	35.221924	01/21/1986	3700 I-40 EAST
-97.071113	36.738557	11/12/1985	1101 EAST PROSPECT
-106.553852	35.146124	07/02/1985	8000 ACADEMY ROAD NE
-84.650325	37.543251	08/19/1986	1283 US HIGHWAY 27 NORTH
-108.152909	36.764769	07/02/1985	4600 EAST MAIN
-95.876187	32.543228	08/30/1985	603 HWY 243 EAST
-86.370236	39.712772	10/22/1985	2373 E MAIN STREET
-105.985311	35.658525	07/02/1985	3251 CERILLOS RD
-89.689464	41.76369	01/21/1986	1901 FIRST AVENUE
-106.586238	35.075706	07/02/1985	301 SAN MATEO BLVD SE
-88.177801	38.090322	10/08/1985	1344 ILLINOIS HWY #1
-94.966004	40.129338	11/12/1985	810 SO. 37TH ST.
-106.532327	35.078253	07/02/1985	400 EUBANK BLVD NE
-81.591788	30.755437	07/30/1985	6586 HWY 40 EAST
-91.54063	36.523399	10/01/1985	333 EAST WALNUT
-96.101183	36.136843	01/21/1986	220 SO. STATE HWY 97
-91.090842	30.460601	11/12/1985	9350 CORTANA PLACE
-91.128397	41.777435	10/01/1985	1126 HIGHWAY 38 NORTH
-104.606895	38.307176	10/01/1985	4200 DILLION DRIVE
-84.197803	31.233138	09/10/1985	131 N US 19 AND SYLVESTER RD
-88.415712	41.306802	09/02/1986	333 EAST ROUTE 6
-93.086149	37.640088	10/01/1985	1250 WEST DALLAS
-96.908488	29.903939	10/15/1985	2125 WEST TRAVIS
-90.136839	42.972854	09/17/1985	1209 JOSEPH ST
-89.994489	34.962973	11/12/1985	6811 SOUTHCREST PKWY
-95.739917	30.218086	02/04/1986	155 L0UETTA CROSSING
-106.604189	35.111084	07/02/1985	2701 CARLISLE BLVD NE
-105.612315	33.325956	03/04/1986	1800 W HWY 70
-88.836073	41.371577	12/31/1985	2901 N COLUMBUS
-88.225461	30.670152	08/20/1985	685 SCHILLINGER RD
-86.480694	40.278847	01/21/1986	2460 EAST WABASH
-84.533129	33.566986	01/21/1986	4375 JONESBORO ROAD
-85.176914	33.771718	10/01/1985	404 HWY 27 NO. BYPASS
-81.285697	28.759509	10/01/1985	3653 ORLANDO DR
-84.20354	30.885569	11/12/1985	361 8TH AVENUE NE
-81.554593	27.894178	11/12/1985	2000 STATE ROAD 60 EAST
-81.303446	29.028975	12/31/1985	1699 NO. WOODLAND BLVD
-101.900827	33.529164	11/12/1985	4215 SOUTH LOOP 289
-81.599724	31.821608	12/31/1985	751 W OGLETHORPE HWY
-85.395546	33.178275	10/15/1985	4180 US HWY 431
-82.403806	32.162321	10/29/1985	3109 EAST 1ST STREET
-98.170843	29.665781	01/21/1986	1209 IH-35 SOUTH
-88.147577	30.6433	06/30/1988	5245 SER RD SOUTH
-103.675246	41.856223	03/05/1986	"3322 AVENUE ""I"""
-104.228969	32.42151	03/05/1986	2401 S. CANAL ST
-105.893671	37.480201	01/21/1986	3333 CLARK STREET
-86.937938	38.428204	10/22/1985	4040 NEWTON STREET
-91.702391	37.00161	10/01/1985	101 W HIGHWAY 60
-95.286164	29.570863	04/01/1986	1919 NORTH MAIN
-105.584679	36.38711	03/04/1986	926 PASEO DEL PUEBLO SUR
-91.383879	31.57559	11/12/1985	314 SGT. S. PRENTISS DR.
-90.132128	32.422311	04/29/1986	815 S. WHEATLEY ROAD
-93.490726	31.566293	04/29/1986	155 SAN ANTONIO AVE
-80.564546	35.010727	03/04/1986	2406 W ROOSEVELT BLV
-84.130642	34.18401	10/29/1985	1500 MARKETPLACE BLVD.
-86.036453	36.520788	12/31/1985	419 HWY 52 BYPASS W
-96.955873	32.836697	11/11/1986	4100 WEST AIRPORT FREEWAY
-81.223628	33.995801	11/12/1985	5556 SUNSET BLVD
-91.151091	43.048959	02/04/1986	38020 U.S. HIGHWAY 18
-97.618877	26.455624	02/04/1986	14091 FM 490
-85.742663	39.523578	03/18/1986	2500 PROGRESS PARKWAY
-97.101632	40.876239	04/01/1986	1326 280TH ROAD
-94.126925	42.446058	03/11/1986	3036 1ST AVE. SOUTH
-89.235132	31.349247	02/03/1987	805 HIGHWAY 42
-94.346123	38.25693	06/17/1986	1005 W FT SCOTT
-83.911003	30.754288	03/11/1986	15328 US 19 SOUTH
-81.275669	28.568367	05/20/1986	11250 E. COLONIAL DR
-89.653021	41.812719	02/03/1987	4115 E LINCOLN WAY
-93.582537	41.704854	03/11/1986	1002 SE NATIONAL DR
-97.6046	34.849973	06/03/1986	401 LINWOOD PLAZA
-95.890785	36.101775	08/05/1986	7777 EAST 42ND PLACE SOUTH
-91.402688	38.07381	07/01/1986	100 OZARK DR
-97.03667	32.675913	09/02/1986	2225 W INTERSTATE 20
-102.896744	30.893925	03/05/1986	1700 WEST DICKINSON
-103.486503	31.408993	05/20/1986	1903 SOUTH CEDAR
-83.318745	30.828561	06/03/1986	340 NORMAN DRIVE
-100.232881	34.437014	06/03/1986	2211 AVENUE F NORTHWEST
-97.949301	29.551237	03/18/1986	550 SOUTH 123 BYPASS
-86.820036	39.64618	03/04/1986	1750 E INDIANAPOLIS
